galname,full-PACS_70,full-PACS_100,full-PACS_160,full-SPIRE_250,full-SPIRE_350,full-SPIRE_500,full-dust luminosity,full-dust mass,full-dust temperature,pred-PACS_70,pred-PACS_100,pred-PACS_160,pred-SPIRE_250,pred-SPIRE_350,pred-SPIRE_500,pred-dust luminosity,pred-dust mass,pred-dust temperature,fullerr-PACS_70,fullerr-PACS_100,fullerr-PACS_160,fullerr-SPIRE_250,fullerr-SPIRE_350,fullerr-SPIRE_500,fullerr-dust luminosity,fullerr-dust mass,fullerr-dust temperature,prederr-PACS_70,prederr-PACS_100,prederr-PACS_160,prederr-SPIRE_250,prederr-SPIRE_350,prederr-SPIRE_500,prederr-dust luminosity,prederr-dust mass,prederr-dust temperature,color-PACS_70,color-PACS_100,color-PACS_160,color-SPIRE_250,color-SPIRE_350,color-SPIRE_500,color-dust luminosity,color-dust mass,color-dust temperature
G12.DR1.74,1.7883153616842518,2.169296790945965,2.2586419368265953,2.037689532156673,1.724932783743904,1.3174083952541025,90916355468.51318,116079862.58909817,23.176760829789355,1.7704077,2.1036417,2.1539078,1.9133116,1.583881,1.1646369,58927130852.57937,71152024.37120488,23.841794947856215,0.07174712130167091,0.04188113174029163,0.021603808705648635,0.027466458761129103,0.03381935194268397,0.03861362410595739,6663256622.341259,16685714.293581044,0.9868306087917392,0.16052707,0.12609501,0.0979309,0.10605808,0.12190449,0.13688941,17020578200.94358,34738240.61198923,2.0151598,1.8774004929341552,2.965974853589765,3.3272003171931295,3.396050254770488,3.044680192051469,2.8082892193749296,0.03307151952568448,0.046813695846950075,0.01575711560864367
G12.DR1.21341,1.5844568934111884,1.9836128445883685,2.2054976132045967,2.1430385443442566,1.9203970165619,1.584729962597319,3660723479.5923724,23367361.33944108,19.415406111545515,1.5632683,1.928204,2.144003,2.079462,1.859947,1.511065,3972954650.427163,26419741.58248857,19.676500326788545,0.3519503947140694,0.2697293918321258,0.14740862333994903,0.09263736056922348,0.11547693750213954,0.15202235634492803,1310804257.8442645,19579133.45471259,5.138705909468097,0.2658244,0.20848463,0.16275935,0.18196993,0.2092197,0.23796383,1509978968.8294752,21127294.48102965,3.6217093,2.061506578652624,3.310997516297484,4.933220853051428,1.3480911367740591,0.5158740830439,0.35768630702635906,0.26092059903278186,0.32538683535698537,0.014050405017204434
G09.DR1.497,1.7641330050286792,2.0789381439367016,2.1047740408628544,1.8396011279678819,1.5079247184059192,1.0876541032334361,44729713477.13615,37063699.913584284,25.124347185505584,1.6081475,1.9912076,2.0873358,1.8782692,1.5706342,1.1569688,43689515327.34569,67267270.42810635,22.64395333453998,0.1106180728845077,0.0733333535200073,0.04315611186970657,0.042700831592231724,0.0499961971462841,0.05676283782391791,5783036284.112883,8882250.157867806,1.5087425768880935,0.17859392,0.14370859,0.11146162,0.118333854,0.13472623,0.14939737,13279957969.100092,34217387.391116105,2.131295,1.6116359349522054,3.0494996033356303,6.490650055276639,6.270132304765551,5.3086634994928215,4.642830937508812,0.14625947821595675,0.052326644843510635,0.01254027736328246
G12.DR1.1355,1.8599108706450604,2.2255189191394,2.325776123378564,2.124539826328709,1.824581551298475,1.4276245037634687,33634833943.03636,50586243.66899705,22.69542049235429,1.9827975,2.2179322,2.20048,1.9187758,1.5704219,1.1492693,27975782727.93236,16716621.002427753,27.621944416465897,0.13304986790664194,0.10461601330783336,0.06141433525830162,0.0422599431169474,0.05508102452537042,0.07465966999863531,4548259923.804547,27719540.26648099,1.8291494175555727,0.16830975,0.13170297,0.101741746,0.11069576,0.12610294,0.1403592,7553840473.84711,8675076.940108007,2.4776516,0.6974072403611515,2.1643475164386956,2.131133308101624,1.2595463845523038,0.9943892043702337,0.8563425629525341,0.22595699898079888,0.04906947725521389,0.0009002496819488299
G15.DR1.3741,1.3855893981897127,1.6801412471487585,1.7110777125793892,1.4623649696842145,1.1396743696678482,0.728353010070546,16802287388.136904,17080777.398396954,24.441399671554183,1.3055824,1.6746633,1.7802255,1.5906026,1.2995875,0.9121294,21122052034.793964,36616940.715835124,22.45124243264484,0.20369015048921343,0.13973924908735874,0.07291391126248907,0.053164603604333255,0.06532855109337074,0.08035278608512697,3768506191.011236,7594857.755332117,2.8456152965719728,0.18819363,0.15121095,0.117368944,0.12610607,0.14174944,0.15600826,6899557218.380405,19060333.367227547,2.2053788,1.4211086164489564,2.190956013722438,2.0952453651673655,1.214567236291878,0.9838419413485269,0.871979872125123,0.2840061289317838,0.10941997572974228,0.014595632254433099
G09.DR1.27071,1.8216271185787782,1.9439707430307538,1.838875724913609,1.5100265925333116,1.154758795665256,0.7242713510020269,5713679040.188138,2093531.3157291445,29.075704083824473,1.902208,2.0723608,2.018538,1.7379247,1.4174721,0.9958185,7960655172.555796,6250941.658899427,26.516456626998757,0.36176364669540473,0.23075743629087617,0.12771666584111152,0.10998390560520264,0.12194606181199928,0.13769848067917245,2624885890.5147634,1553945.1987642504,7.095995065194889,0.36950618,0.35302886,0.29511905,0.28169185,0.29183945,0.3007203,3953614902.5405083,5946114.286777979,5.374534,1.1567405211696007,1.6985487751680783,1.6379137252671618,0.9130392358610507,0.7255992118831295,0.6845841184497622,0.2500299063985479,0.018902881605321623,0.00440370001881649
G15.DR1.2995,1.7193594234323613,2.079317430329766,2.1674761806816014,1.9570380162487955,1.6522339042155516,1.2514226706350646,19360631668.330288,27074948.563947964,23.283913902407043,1.7946353,2.0824072,2.1098306,1.866968,1.559058,1.1516782,18228613192.447536,21613228.09613256,24.67001341835953,0.18451299186133513,0.12459540574399944,0.06485225840065753,0.054404090937778496,0.06938873274584303,0.08530864488249872,3647178394.277502,12680496.527436322,2.4002901532455407,0.15723349,0.121306755,0.093304515,0.10185208,0.116832554,0.13060248,4847419818.536027,10519725.392280474,2.1059551,1.5279849749938712,3.1989672462072143,5.534183946751046,5.167808271483997,4.663151075808786,4.125000617342406,0.3560530801678178,0.2941636592792883,0.010425640113537476
G09.DR1.1177,1.0393554428312857,1.3493801298937342,1.5029272118943766,1.367606631701896,1.1026991107754003,0.7307376161742689,29575550049.385963,59448876.7702467,20.586032098189452,1.4505781,1.7931703,1.873174,1.6569576,1.355567,0.96383125,50276413364.51918,66595678.564414196,22.978593834746892,0.2068910437401709,0.1835793008217851,0.08936045921518529,0.04722787449632296,0.061581331134813476,0.07934942879328352,4922034622.785472,23328466.66716269,3.7726166772306855,0.19381009,0.15861581,0.12208883,0.12802015,0.14177236,0.15413757,15068525420.855373,32567931.545408756,2.1790993,0.2735521203266387,0.12814473564459744,0.09567946833483337,0.3666305230815709,0.6234577390739434,0.7899631487222545,0.020004209989364526,0.10822904230880309,0.013168922610209743
G12.DR1.39979,1.7088841654259752,1.9863069407300808,2.031318793394394,1.82721511422338,1.5398769570041015,1.1575189362027123,9490228274.993462,18096212.33038983,25.0902436006634,1.5167493,1.8856084,2.0603588,1.9376327,1.6949373,1.3382313,8970886287.339071,33376119.241541978,21.49147605864808,0.382574855220001,0.2902668910168999,0.1801244559811682,0.1278004047037251,0.14314543744878785,0.1753035862044681,4500585596.995035,20652194.040125962,5.862545805863831,0.20401537,0.1570363,0.11815964,0.12734896,0.14508319,0.162055,2595309969.326009,20041954.100735117,3.0948172,1.353251044297943,2.774442581309143,5.9449843190363945,3.6419103361416023,1.9307095875891283,1.3565784555639961,0.40560011079759845,0.16102593468606735,0.008179159256604826
G09.DR1.12783,1.5880699296950769,1.9253940693700136,2.029745433422142,1.871971693328891,1.601915844790012,1.231913787688383,7153257243.715698,20816372.615700647,22.51127548429092,1.6255189,1.9797345,2.070356,1.8987696,1.6082551,1.2316625,8464651621.677893,20246384.35180441,22.645545953375493,0.38491269571659553,0.2700619668743349,0.1441181289913993,0.08337216742380243,0.10319041210882521,0.136989393396212,2866697204.1808205,18750673.088155832,5.190783617253001,0.18602702,0.14300135,0.11029642,0.12122025,0.14076744,0.16065307,2599893752.043191,12602930.844259163,3.0584717,1.9410743666147527,2.9009759093967955,5.60322750518368,6.281514981817812,5.549273936557918,4.492080404513462,0.38340866308369975,0.31943110612811265,0.02122516483197859
G12.DR1.13100,0.335984496681214,0.8407703993789301,1.3526010359856178,1.5050564335879988,1.3888152911350968,1.125813737472493,5366005216.383595,150755081.81578398,14.695268742142819,0.5111103,1.0236588,1.4440392,1.4989251,1.3430723,1.0292284,4550137124.711143,71475174.90398659,16.364465707754192,0.29033170759261107,0.31165091389825944,0.15636824083547482,0.06289604481868516,0.07650926348171645,0.10584239071840981,1384721355.0222106,73086190.51948398,2.877239147662998,0.26665026,0.23354472,0.18548577,0.19216788,0.2092267,0.22478865,1556192610.6250648,44078271.34484958,2.8838305,0.10133050651193796,0.12559331878337218,0.34466273336167697,1.1017040135091585,2.7001070787670343,3.5432749326077757,0.25823097987245347,0.02962229169886719,0.0016434825840908665
G12.DR1.204,1.3459918700657247,1.8088390913309502,2.0044209948664884,1.8609817431817768,1.5825694070197063,1.2005318753004217,33052124139.796165,90853607.65599424,20.26171210910431,1.5825591,1.9949777,2.0890853,1.890223,1.5641874,1.1363742,47073282151.13207,78699062.2595527,21.806823726100518,0.10363593374079129,0.07864640315686963,0.04472281150646098,0.03406553729155031,0.04027209097538952,0.04827314712012649,3267983935.876666,21916226.348918684,0.9805304275675276,0.15758964,0.12587036,0.09629294,0.101460755,0.11349895,0.12424422,12502721923.284464,33659106.9673053,1.7526,1.0055688643926235,1.4026264996220867,4.100559320867564,6.345222104193883,6.060873651567311,4.9007980826235675,0.05654522154695828,0.05698778523893852,0.020530619027659035
G12.DR1.8065,1.2344806949611087,1.6691860389172453,1.8955786057380573,1.798471077159563,1.5499385707145126,1.1897195608807902,12917149848.262363,48518865.06798977,19.843540814287323,1.5150137,1.8918102,2.0235803,1.8563533,1.5709395,1.1947578,18632075859.648155,33744310.55275418,22.687625890982694,0.27164113526809386,0.2023359575661994,0.10659348286079681,0.06710443014872179,0.07816349748668486,0.09801592690285377,2851058815.651947,28514150.61186462,3.0288535705373434,0.19368652,0.15347923,0.11826688,0.1259789,0.14392026,0.16043061,5742981220.961048,17646680.26241319,2.2502937,0.7782986653299883,1.0359065671041068,2.8082976361222522,5.836478609481056,5.948653083550072,5.09529363966295,0.1935009047369417,0.23382355231840043,0.011700474520625956
G09.DR1.7919,1.5294815763855523,1.8887924525497084,2.0717618997012233,1.982594122367433,1.7479392511177618,1.4036965642219996,9634854933.31592,44768242.206907,19.564390395823136,1.8398902,2.0999138,2.1261494,1.8838795,1.5677227,1.1727625,16096115399.453436,17748883.674426097,25.237010951042418,0.2639481732718466,0.25380883803809523,0.14708167024753485,0.05920904126507263,0.07482480753090265,0.11394142389569159,2517285951.9728246,33788978.311305895,3.724921444816856,0.17708395,0.13671839,0.105934486,0.11685998,0.13438429,0.1513636,4882368036.642747,10260771.00435619,2.7586656,0.4194547765551972,0.951651462350085,4.822090587730156,4.685788996751372,2.225537507860888,1.3599026234471567,0.09427638350809993,0.07386706677727933,0.001767254543640951
G12.DR1.277,0.7838149890591775,1.2558516709752698,1.5148860005990568,1.4525614539510705,1.2198403087786027,0.8767634455474778,3698976556.8852897,29351587.331845403,17.98002940038914,0.8273916,1.2481798,1.4468296,1.3452623,1.0867672,0.7339045,2750818063.80785,13194269.350833256,19.81183242726819,0.34050487741300123,0.2689920869777274,0.14715278604496554,0.06137644101653057,0.051945288093421534,0.0755537651364705,1274379563.268879,17355012.60884334,2.7637307724345965,0.19578183,0.15802012,0.1257973,0.13942105,0.16007699,0.17849128,1171952792.0527494,8729944.21381443,2.512228,0.2992798642046888,0.36425946565861755,0.4252184223179418,0.405385576390663,0.4144546182098464,0.4885450197022535,0.13064277474722236,0.08029275834874959,0.011445149068141817
G09.DR1.427,2.0934997144681664,2.3601446656841816,2.343150412649249,2.05160873389819,1.70685039809396,1.2793086424230486,39728228175.855705,25063258.740717206,25.656619111777044,2.0653987,2.2612512,2.198289,1.8906415,1.5168211,1.0814109,40162704396.36316,19445775.60716265,27.651403418391325,0.07051258531510848,0.04257052402964064,0.027568276011509595,0.03487688034394887,0.040985909333652766,0.04560484149898226,3211388211.4711266,4201757.710019261,1.3424556344114835,0.19639258,0.15663937,0.121579245,0.13188079,0.14861229,0.16481669,13064174601.896395,11737866.726907827,3.2391164,0.7816229012426095,1.406787073253614,1.7366174406833252,2.500068879814567,2.169258928507728,2.008256993113722,0.16483919624646423,0.2730154436347086,0.0030795622892878776
G09.DR1.13672,1.3033118195088595,1.6623522403999818,1.8184202943562218,1.688085569164593,1.4258711795998125,1.0609670446283905,3789708526.887904,13318614.447893491,20.65044061942726,1.6214129,1.9384899,1.9851497,1.7673585,1.4581016,1.0684848,6760877662.620644,11197576.838851906,23.363756168964088,0.32766576785351764,0.24716401749500633,0.12668948106204436,0.07417964111941623,0.09266754957034447,0.12077817005773478,1158555048.5001307,9915552.544410009,4.167562323168683,0.20853922,0.16658483,0.12503016,0.13100547,0.14623655,0.16117951,2296119281.611678,7003920.131224709,3.062654,0.6149876878220211,0.6699077144122353,1.8053954900659548,4.192909829772648,4.797935089231199,4.772628749875675,0.06643860514788051,0.18169045310251736,0.010323356029002443
G15.DR1.31700,1.841272501271533,2.087983249247793,2.0797964725610365,1.8291288722875738,1.5158273542873273,1.1160182688223854,6562976146.093547,8223584.150322535,26.498931428127914,1.7388189,2.0555506,2.132712,1.9349854,1.6437151,1.262575,8665447047.829039,15581145.913247513,23.455984118164945,0.29266286658923246,0.22034245393255686,0.14823910859520867,0.1255022713084269,0.1470130326624818,0.179731910738627,2493638775.0640187,9516758.026701577,5.46208176141711,0.16853748,0.12921116,0.10030391,0.111314334,0.12883675,0.14575095,2577589546.2289014,8893947.2623713,2.55616,1.761932369712364,3.362443310531487,4.796686258433711,3.810902712504467,3.057628340499268,2.482118511342719,0.3070254976259259,0.13403809448643733,0.008429337363782529
G12.DR1.24142,1.8900206755706208,2.1149942443014353,2.0970046875793575,1.8448249940704728,1.531097391141562,1.1329148122609882,3104228738.3590264,4164390.5980854197,26.35704766958284,1.7472,2.0964546,2.212033,2.0653372,1.8111706,1.4400519,3246568149.622603,9766070.738617718,22.04594421346121,0.3383159279272479,0.25153842170449203,0.1576543228805442,0.11976692661877142,0.14063097096650315,0.17430546285879767,1426393974.3820224,4719949.601272792,5.965876886674669,0.24639902,0.19064072,0.14445727,0.15720867,0.17998376,0.2036286,1187859923.0695562,8035330.105004431,4.329522,1.5701184508722867,3.205337848769659,2.261037121597871,0.6375781146132236,0.3169296396109974,0.2694508396361935,0.22014008874504187,0.058682940228524244,0.006204978974421131
G15.DR1.9647,2.232421693175944,2.4813993733216972,2.4461731313422947,2.153644174446485,1.8133343185768747,1.3912875987914441,14550641777.501974,11130880.08211559,26.782945861928916,2.1130059,2.3358,2.2553756,1.9323852,1.5792329,1.154249,13041657578.898613,6697440.1753144665,28.32060243015606,0.17305035645589908,0.12821632979027878,0.0778931036326129,0.06472446458154187,0.08396756412653114,0.10920207109213544,3463152023.9613276,9752652.413909778,2.680988840462588,0.14544496,0.11124752,0.08600458,0.09520639,0.11010807,0.124499574,3518587748.437983,3460853.5930669378,2.2967665,0.49558813785136235,0.5968842210408742,0.6839590895489356,0.9577035087721597,1.2295867409326808,1.3198242977702948,0.38371821201775524,0.07244733948795488,0.002113579821763873
G15.DR1.12518,0.9087159793090595,1.3000827037274338,1.4461909400509725,1.2855521490970687,1.0061269924002942,0.6262036747167854,6425270528.194418,17109669.84693645,21.68992190737377,0.88669837,1.2932423,1.4727663,1.3491302,1.0759702,0.7062584,8420945209.715893,24533052.831021264,21.088052730261612,0.2633237158835718,0.19086257648859495,0.1098388813278225,0.08331090095314768,0.09813819751411504,0.11987472754169763,1705614748.0062714,12266226.21688285,3.1380729204847864,0.21810862,0.17947575,0.14264853,0.15270443,0.17098765,0.1867283,2986204037.156426,14169638.628974102,2.3981225,0.3742967700444186,0.43945875798257467,0.4974200682617887,0.5035101055346144,0.45957560491947197,0.45044165275552706,0.3105437730979212,0.2611211186629861,0.02050562364845702
G09.DR1.12806,1.528179845661514,1.8052672908333738,1.8668477554632474,1.6648496328722104,1.3676082772078275,0.977320872975435,4889495160.778683,7730835.666781438,23.090906937905697,1.5981501,1.8819102,1.9355905,1.7643442,1.4726986,1.0780205,4061550652.6613007,8949506.330161171,23.045118335012717,0.29945115247982523,0.21412742920597544,0.10963749340818169,0.08015926297140356,0.09897269983192447,0.12081685375284464,1397563872.8821533,4711950.881022082,5.174900658395748,0.24917169,0.20391114,0.16048707,0.17357029,0.19550927,0.21618381,1917767588.033258,7564170.690065937,4.010665,1.8389327697901279,2.5740987223886393,3.918634180952133,3.6150975476011844,3.5989461545982375,3.4690519872721888,0.23290243851701692,0.14121311317702465,0.019372719639218168
G12.DR1.23474,2.053999399608619,2.248349007074429,2.170572769441819,1.846404694729558,1.4925201442279779,1.0587320354804788,19417599215.521317,8194422.753172423,29.565745823420748,1.9564954,2.2034256,2.2036538,1.9480114,1.6482235,1.2410927,16098334906.427847,14596796.671706697,26.629098884359795,0.20061274102363924,0.119413732369592,0.08241045734022445,0.09869307145140743,0.11770608997861158,0.13503008204073483,5150027021.2437935,5560826.10179015,4.99779100972839,0.17088628,0.1344221,0.103778616,0.11239385,0.1278456,0.1419631,4296682048.432927,7681638.29386193,2.500626,1.146002254366419,2.3249635604019256,4.106716309254131,3.740038168083257,2.4334387459942337,2.1215924351155793,0.326791150827943,0.14091399637026278,0.0036580613538546884
G12.DR1.3427,1.9660990410862116,2.2305210528082005,2.2156255618447953,1.9344688911087067,1.5977514706211293,1.1770721768027896,19890438190.540894,16279977.744658196,26.0922652018969,1.581188,1.9390025,2.053954,1.8804476,1.5947514,1.2132031,10136306889.109398,16773513.30908879,23.147195828862827,0.202121039922073,0.14676908850493367,0.0830256645397199,0.05848415375366925,0.06966182663497889,0.08532045841160793,5655857229.657695,8061000.114301137,2.7236761304058414,0.17980799,0.13660753,0.10399078,0.1141657,0.13158262,0.14839445,3227024164.9203877,9948039.80344506,2.7128024,0.32414842008411027,0.5957577477817609,2.278865523313584,6.106615950518306,5.77767769709751,4.662489803794963,0.049021920955120674,0.287696034112317,0.009558742683076295
G09.DR1.35361,1.4935562625786718,1.807840375690798,1.8578453566603643,1.6288861506768488,1.319697256649678,0.9201072388786888,6601978923.830677,10271575.990644088,24.54017871161129,1.2512858,1.6546638,1.8609549,1.7393758,1.4986641,1.1280305,5338871208.19801,31767057.8684215,19.180828082682527,0.2119596058599766,0.15740924336942014,0.09962526634662285,0.09167226122994551,0.11717647045290737,0.14876222009322848,1814046156.8199637,10272777.175170656,3.4195165621330483,0.23644127,0.1921569,0.14444268,0.15009522,0.1663539,0.18273127,1737110964.4419317,18939181.403859377,2.8227124,0.7020108127514528,1.2963090865857354,3.744370885048228,2.9893568725255757,2.0789676738951974,1.7762593421198982,0.25318162533573646,0.05119044394465812,0.0018562284108466203
G15.DR1.52,2.4666213447202217,2.685042962101066,2.6077294338770356,2.2714151143837036,1.905373590775068,1.464803213318308,73020804301.01913,34866278.993849196,27.538659494609814,2.0389824,2.218534,2.1327991,1.801639,1.4285294,1.0014508,40291895563.13522,19641580.114920825,27.17243577241238,0.03653134449717226,0.020760572751138757,0.02077793790535328,0.02801599922217141,0.03164687552956218,0.034133668183437015,3651040215.050954,3855153.115594341,0.9174050281688036,0.2393942,0.21667644,0.16974528,0.16853708,0.17950279,0.18852271,13177486150.307713,12089546.72960781,3.4219263,0.05050453426401067,0.03301987532452918,0.043207834912592946,0.07283423413635658,0.08002751980250043,0.12584324963876448,0.0252627794174505,0.1709961144612166,0.004328974679076813
G12.DR1.21030,1.114221507895606,1.5909294209881506,1.8979608025396626,1.9111231425185187,1.7264596693500533,1.4199215524175592,1695470824.588454,24384912.389273826,17.32942236968171,1.242569,1.6948395,1.9994284,1.9701241,1.766854,1.4532833,1639369857.0658574,18771979.866476838,18.231393824546284,0.46709265965689634,0.3555583614589985,0.18641795788943136,0.08829597155277438,0.10195049243502947,0.13775210416795228,706688522.4301019,17277110.5992276,4.5302111960962375,0.22931562,0.18092808,0.14597368,0.16323544,0.19211084,0.22162633,608196291.4065502,13451047.7266164,3.1221,1.1211044838759352,1.7136020673160952,3.4723724600123194,4.298098603550111,1.7509098943566528,0.7624884110123625,0.11331714007202304,0.2655995068262764,0.005248625322673899
G09.DR1.2337,1.912498199574081,2.192654306126636,2.181690434233834,1.8969413677280587,1.5559320253192785,1.131324689767134,17741688801.724583,13114804.420300037,25.793727837449005,1.8629973,2.165224,2.169908,1.9069153,1.5743856,1.1652629,20381251091.475975,19147922.856850665,25.163942343234407,0.13673699910841167,0.08865120562761448,0.05414499167559928,0.05646478187010437,0.06639025379734337,0.07531394678531232,2962890578.939117,4174800.699057172,2.0847106969371554,0.14702435,0.11291413,0.08694022,0.09541256,0.10981983,0.12316255,5522180908.518741,9128126.275122404,1.9911181,1.6292372922211429,2.7170585034627814,5.304397440290205,6.311428164850592,5.9435537240690115,5.171935266004581,0.32918618045250153,0.2336214841064821,0.010221047483026938
G12.DR1.997,1.2902740504259786,1.6273572989098686,1.8166373188495217,1.7189468389406102,1.4687257580413522,1.1102733369927382,7637874641.65141,26269072.09642322,18.49661417737009,1.6732805,1.9917197,2.0638244,1.8387074,1.5328199,1.1391476,12129630370.091358,17575354.492546305,23.332807556040912,0.16194195280219123,0.1640748519552447,0.0896063505768161,0.04577885110256717,0.05414691466627888,0.06973595843675852,1154199501.831722,9301647.147043053,2.8216929056288023,0.18064767,0.14098702,0.11103895,0.122279204,0.1416749,0.16096981,4698443803.502639,11831967.278623281,2.9046881,0.3627800694248347,0.3277017769243504,0.6734637529805034,3.7530792084297255,5.261318415012944,5.267042759046847,0.14266110138718233,0.21537171384843298,0.003201110066956017
G15.DR1.14920,1.6954255409163992,2.0733953520288404,2.2080483570630083,2.055946074062384,1.7828000354589484,1.4106075147906671,3444576467.41573,11574038.158777028,21.34141015102345,1.6089948,2.0293326,2.3174298,2.3007674,2.0951643,1.7673821,3011602695.6221466,25156751.10429066,18.508846291894884,0.3223305290900923,0.2284161171660365,0.12056227806739296,0.07263781131915405,0.09156110796911596,0.12266971434743278,1145772513.9743924,9554840.67621726,3.708483253193857,0.2007538,0.15328367,0.11752738,0.1296972,0.1501593,0.17021202,1002294639.3260604,18343475.311326914,3.631017,1.9068298301508295,3.3785946141897516,1.1662177736445438,0.10018930646150724,0.056870679960862876,0.04038002549399197,0.20568212305666939,0.12705039688883413,0.0035813791640755127
G12.DR1.11921,1.9338294534396159,2.1465995251051204,2.128705796269293,1.8673244451857816,1.546553059015117,1.137980264208073,22706749768.93125,15572166.914319139,25.87732889471184,2.0183113,2.2551816,2.2741785,2.0386167,1.7265887,1.3190086,35069265220.32203,22923755.459655948,27.06514168647266,0.23652514322591423,0.17016672515506384,0.10288190290308638,0.08888037664896017,0.1039620811987222,0.1256286296052449,5552139232.192318,12603525.655508293,5.621995529814149,0.22608766,0.17596443,0.13519837,0.14948763,0.1704586,0.19417237,10408010710.96468,15659127.792712446,4.5501523,0.7143903731617959,1.0186958421927363,1.1650294590886832,1.2128527174890877,1.2966128070357417,1.5286145040816488,0.060557309363061564,0.2489205305437314,0.004473743265527851
G15.DR1.21695,1.661222934248659,2.0132370702884352,2.1064224861784875,1.9206898974644901,1.629876192634871,1.2447357834744912,3467099527.6979384,7951703.045269984,22.27702314789215,1.8192267,2.1406155,2.1932282,2.0065634,1.7054831,1.3106155,3218240849.556672,6588900.8013401115,22.7669963771219,0.2139797888338487,0.15337021132815876,0.09189027457270005,0.08302953082054515,0.10710061769700463,0.13658914332376362,756314620.8021948,6822987.695877546,3.4881737681916394,0.16553965,0.12783727,0.101621,0.11511808,0.13419604,0.1531441,1109392911.7129717,4188359.320933976,2.7948253,0.9888786199637287,1.4323250623772972,3.0910314285474816,2.941409285673162,2.7811973914153514,2.584976028075716,0.22754698961897304,0.09192527946003173,0.02070930479721934
G12.DR1.405,1.8460863324997259,2.1543967347300157,2.181478566680835,1.9177490955060594,1.5868743783246553,1.1671459563859659,36391263039.195175,29530731.24497244,25.05681706737829,1.7773565,2.0750532,2.1048787,1.8543918,1.5220859,1.1166755,39623219670.515945,30287865.49711902,25.494745248032167,0.11697229752167419,0.0728568460795677,0.039786010698850786,0.04408684080854509,0.05351967928573951,0.061328482149655174,4699675775.202508,7330187.994705481,1.7193188672274538,0.21767153,0.18182461,0.13929729,0.14284784,0.1564869,0.16853814,12257319786.67614,16330032.346047165,2.5871737,1.817013341460416,2.9621327223278717,4.924963883170903,6.097165850994841,5.4815787926569515,5.074877569541369,0.16999743902584824,0.3257059106807145,0.009064039483548619
G12.DR1.2623,1.8545412101626408,2.079538970930143,2.028641271479692,1.7192707054723595,1.3714530767807687,0.9416077452676208,42080181709.43296,20843759.96079388,27.667011563808863,1.9221051,2.194469,2.1782851,1.8948711,1.5524634,1.1270294,42385234998.22649,27582942.589585464,26.259107606645873,0.14512688278703814,0.10789338729088997,0.06707786913684184,0.05578197903027878,0.0686966577750294,0.08512724984183452,7400133618.735302,11207152.907294054,2.564702037778973,0.16106431,0.12698908,0.09741145,0.1042278,0.11769923,0.12987164,11390877379.993937,12804534.465598762,2.0240753,1.1392574478525344,1.2853035365002718,1.8818233647699003,2.159765147295643,2.234356262386919,2.154062411959421,0.15378198909625743,0.28587722435842916,0.0063109412116359
G15.DR1.22729,1.9439170753456059,2.195454290687695,2.2083726505349737,1.981253418031693,1.6854213552170636,1.2978911535839899,15384544054.063257,22677157.67599772,25.662521380278022,1.7524655,2.015197,2.042967,1.8433522,1.5460806,1.1561668,14002592282.112944,20026404.442527052,24.642021181655632,0.28881702408795934,0.24428634860786133,0.14978421843004391,0.08198140681313297,0.10780189246225105,0.15138727135370833,5710789142.4353285,22318600.15277081,4.460093225542285,0.23425353,0.18937206,0.14695641,0.15711929,0.1761715,0.19442445,4488777550.435156,12496384.422539655,3.3029928,1.2683518417748694,1.7691452701814925,2.1910895553844956,3.5431396565508204,3.369044759871215,3.1108443878561367,0.38679777974349927,0.30684790299843373,0.011787512103572274
G12.DR1.19772,1.8933945034951492,2.1826262314958664,2.201119672784763,1.945868923651878,1.623558124635175,1.2119855162712125,13778825399.11159,13455980.957400981,25.748053875148337,1.7936541,2.1111994,2.1951725,2.0077248,1.7489545,1.3671209,13378674790.250814,23147576.610836603,24.281166081744377,0.2271472681420637,0.1471691301402875,0.08868647197213705,0.08307126561540033,0.10126058616280686,0.12315960881415673,3661069898.693494,11576504.85344321,4.009005687060833,0.18842715,0.1466467,0.11048265,0.11811816,0.13362625,0.14840768,3441312168.9786406,12479816.758219387,2.7605755,1.683821308030611,2.8703245597715923,4.714671469551395,3.289209620143782,1.5365463050580477,1.240815909437714,0.415355989117554,0.19537090749901725,0.012065893814806623
G12.DR1.11614,0.8441928679711761,1.358738642777614,1.8770997858519536,2.035126791100834,1.9086769734076034,1.640004419509442,62261449.63574612,2368340.7336368845,13.287889705613958,1.1962354,1.6149358,1.8297846,1.7325151,1.4729171,1.1401981,190344811.37105936,1233951.603384392,19.51311491881721,0.17525097857009128,0.19964203730320956,0.09673923924418086,0.04907817474776854,0.062390945337800846,0.07869343134970573,10067479.677319048,728626.6349186923,1.8714740280204987,0.2234045,0.18309358,0.16178688,0.19815825,0.23833513,0.2790914,197950703.36032346,1381384.2664566105,3.7576976,0.26934277432259723,0.44515425059694025,3.0386477586111122,0.3769344566217762,0.1275402043483068,0.10155997088007568,0.0038916034454530364,0.01445367264964838,0.0008943445697266986
